dt_zop_rok;kraj_id;quest_class;hermin_class;fin_vyuct_eu;fin_vyuct_narodni_verejne;fin_vyuct_verejne
2011;CZ052;AIS;AIS3;146621970,3000000;27622248,9399999976;174244219,2400000095
2011;CZ052;AIS;AIS4;8213087,1400000;1449368,1499999999;9662455,2899999991
2011;CZ052;AIS;AIS5;231796812,8666666;116194264,5512023866;347991077,4178690910
2011;CZ052;HC;HC;707754661,3393700;127018150,4551725984;834772811,7945426702
2011;CZ052;INFR;INFR;760154116,7606666;257561008,5838485956;1017715125,3445152044
2011;CZ052;RTD;RTD;273784059,7400000;49555613,0942329988;323339672,8342329860
2011;CZ052;TA;TA;278073999,6242856;61761666,9190059900;339835666,5432916284
2011;CZ053;AIS;AIS1;4585179,3200000;1528394,4399999999;6113573,7599999998
2011;CZ053;AIS;AIS2;145800687,2700000;20155190,5899999999;165955877,8600000143
2011;CZ053;AIS;AIS3;246973326,3200000;117154897,7199999988;364128224,0400000215
2011;CZ053;AIS;AIS4;16214295,0600000;2861343,9600000000;19075639,0199999996
2011;CZ053;AIS;AIS5;208273931,5000000;55672317,0712023973;263946248,5712023973
2011;CZ053;HC;HC;579635327,2915680;104230588,9529426992;683865916,2445106506
2011;CZ053;INFR;INFR;1710929975,7921672;329236598,5221566558;2040166574,3143239021
2011;CZ053;RTD;RTD;396302969,4899999;67862731,0999999940;464165700,5899999738
2011;CZ053;TA;TA;377365533,9604047;71437179,8513673991;448802713,8117720485
2011;CZ063;AIS;AIS1;17648270,0000000;5882765,0000000000;23531035,0000000000
2011;CZ063;AIS;AIS2;176429003,8800000;29808381,3000000007;206237385,1800000072
2011;CZ063;AIS;AIS3;17363569,5000000;4324469,5000000000;21688039,0000000000
2011;CZ063;AIS;AIS4;6637046,0000000;1171242,0000000000;7808288,0000000000
2011;CZ063;AIS;AIS5;51857248,4000000;8946552,7400000002;60803801,1400000006
2011;CZ063;HC;HC;521824158,5873490;91713435,1121670008;613537593,6995160580
2011;CZ063;INFR;INFR;2310922646,2399998;467749336,2120000124;2778671982,4520001411
2011;CZ063;RTD;RTD;259303037,4450000;46748841,7949999943;306051879,2399999499
2011;CZ063;TA;TA;324452810,1402050;187906423,2153050005;512359233,3555099964
2011;CZ064;AIS;AIS1;14543490,0000000;4847838,0000000000;19391328,0000000000
2011;CZ064;AIS;AIS2;292336224,3300000;47376781,0300000012;339713005,3600000143
2011;CZ064;AIS;AIS3;123516591,5000000;21403715,5000000000;144920307,0000000000
2011;CZ064;AIS;AIS4;25014936,0000000;4414395,0000000000;29429331,0000000000
2011;CZ064;AIS;AIS5;404210938,1500000;70683139,3599999994;474894077,5099999905
2011;CZ064;HC;HC;1920102949,6578081;340077644,8453909755;2260180594,5031991005
2011;CZ064;INFR;INFR;2338808163,9000001;464846070,5279999971;2803654234,4279999733
2011;CZ064;RTD;RTD;4552923509,9187603;796022920,2968400717;5348946430,2156000137
2011;CZ064;TA;TA;525512120,6823900;114690516,8400280029;640202637,5224180222
2011;CZ071;AIS;AIS1;2198495,0000000;732834,0000000000;2931329,0000000000
2011;CZ071;AIS;AIS2;227383902,8800000;38150808,8999999985;265534711,7800000012
2011;CZ071;AIS;AIS3;105155908,3000000;42380265,7199999988;147536174,0200000107
2011;CZ071;AIS;AIS4;241978,0000000;42702,0000000000;284680,0000000000
2011;CZ071;AIS;AIS5;51081431,4700000;13592011,8262358010;64673443,2962357998
2011;CZ071;HC;HC;1127270323,8484101;212130659,5259377956;1339400983,3743479252
2011;CZ071;INFR;INFR;2321337887,1965780;517524240,8527263403;2838862128,0493044853
2011;CZ071;RTD;RTD;1128748004,0000000;197622976,7474640012;1326370980,7474639416
2011;CZ071;TA;TA;186409832,1774700;43629646,9409293905;230039479,1183993816
2011;CZ072;AIS;AIS1;425430,0000000;141810,0000000000;567240,0000000000
2011;CZ072;AIS;AIS2;318689154,6100000;48483626,4900000021;367172781,1000000238
2011;CZ072;AIS;AIS3;118191559,3100000;23048798,2899999991;141240357,5999999940
2011;CZ072;AIS;AIS4;13398720,0000000;2364475,0000000000;15763195,0000000000
2011;CZ072;AIS;AIS5;55935067,8600000;11075794,5500000007;67010862,4100000039
2011;CZ072;HC;HC;751797625,6254050;142558825,6685819924;894356451,2939869165
2011;CZ072;INFR;INFR;2271655228,5851002;955045642,5580999851;3226700871,1431999207
2011;CZ072;RTD;RTD;637379095,9475000;109484059,9825000018;746863155,9299999475
2011;CZ072;TA;TA;566140513,9561700;159094743,7177180052;725235257,6738879681
2011;CZ080;AIS;AIS1;5712520,0000000;1904176,0000000000;7616696,0000000000
2011;CZ080;AIS;AIS2;483759858,3100000;80969597,8900000006;564729456,2000000477
2011;CZ080;AIS;AIS3;121173547,0000000;21724790,5000000000;142898337,5000000000
2011;CZ080;AIS;AIS4;128490302,0500000;74170301,2199999988;202660603,2699999809
2011;CZ080;AIS;AIS5;718885975,6200000;204698924,5812023878;923584900,2012023926
2011;CZ080;HC;HC;1823963940,8564219;326673781,2577280998;2150637722,1141500473
2011;CZ080;INFR;INFR;5405530493,3754883;1562870475,0102789402;6968400968,3857669830
2011;CZ080;RTD;RTD;1750729116,8012400;304659424,1671280265;2055388540,9683680534
2011;CZ080;TA;TA;934020826,1537000;163505318,7877570987;1097526144,9414570332
2011;PL127;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2011;PL127;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2011;PL127;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2011;PL127;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2011;PL127;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2011;PL127;HC;HC;0,0000000;0,0000000000;0,0000000000
2011;PL127;INFR;INFR;0,0000000;0,0000000000;0,0000000000
2011;PL127;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2011;PL127;TA;TA;0,0000000;74801,4700000000;74801,4700000000
2011;PL225;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2011;PL225;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2011;PL225;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2011;PL225;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2011;PL225;AIS;AIS5;0,0000000;23614,2489546000;23614,2489546000
2011;PL225;HC;HC;0,0000000;61980,3282080000;61980,3282080000
2011;PL225;INFR;INFR;0,0000000;5914562,4032612797;5914562,4032612797
2011;PL225;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2011;PL225;TA;TA;0,0000000;7807549,6217785003;7807549,6217785003
2011;PL226;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2011;PL226;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2011;PL226;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2011;PL226;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2011;PL226;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2011;PL226;HC;HC;0,0000000;0,0000000000;0,0000000000
2011;PL226;INFR;INFR;0,0000000;299051,5163190000;299051,5163190000
2011;PL226;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2011;PL226;TA;TA;0,0000000;205764,8681410000;205764,8681410000
2011;PL227;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2011;PL227;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2011;PL227;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2011;PL227;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2011;PL227;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2011;PL227;HC;HC;0,0000000;35638,1688240000;35638,1688240000
2011;PL227;INFR;INFR;0,0000000;638030,8231140000;638030,8231140000
2011;PL227;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2011;PL227;TA;TA;0,0000000;132535,1935930000;132535,1935930000
2011;PL511;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2011;PL511;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2011;PL511;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2011;PL511;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2011;PL511;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2011;PL511;HC;HC;0,0000000;55225,9246896000;55225,9246896000
2011;PL511;INFR;INFR;0,0000000;20445630,5939998999;20445630,5939998999
2011;PL511;RTD;RTD;0,0000000;809500,7404630000;809500,7404630000
2011;PL511;TA;TA;0,0000000;10831316,3450799752;10831316,3450799752
2011;PL514;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2011;PL514;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2011;PL514;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2011;PL514;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2011;PL514;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2011;PL514;HC;HC;0,0000000;0,0000000000;0,0000000000
2011;PL514;INFR;INFR;0,0000000;0,0000000000;0,0000000000
2011;PL514;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2011;PL514;TA;TA;0,0000000;237651,6992000000;237651,6992000000
2011;PL520;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2011;PL520;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2011;PL520;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2011;PL520;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2011;PL520;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2011;PL520;HC;HC;0,0000000;829232,1447192000;829232,1447192000
2011;PL520;INFR;INFR;0,0000000;10022950,1487364545;10022950,1487364545
2011;PL520;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2011;PL520;TA;TA;0,0000000;4806324,2533093048;4806324,2533093048
2012;CZ010;AIS;AIS1;18243230,0000000;6081079,0000000000;24324309,0000000000
2012;CZ010;AIS;AIS2;21481463,6700000;3790846,5300000003;25272310,2000000030
2012;CZ010;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2012;CZ010;AIS;AIS4;264920065,1350000;46750599,7349999994;311670664,8700000048
2012;CZ010;AIS;AIS5;176721291,2350000;31957633,2650000006;208678924,5000000000
2012;CZ010;HC;HC;1509846256,3554900;266443510,2353650033;1776289766,5908551216
2012;CZ010;INFR;INFR;844209963,9299999;275671864,0810000300;1119881828,0109999180
2012;CZ010;RTD;RTD;375271827,0700000;65877794,8200000077;441149621,8899999857
2012;CZ010;TA;TA;2879257726,8623171;515204427,2408819199;3394462154,1031990051
2012;CZ020;AIS;AIS1;4155140,0000000;1385048,0000000000;5540188,0000000000
2012;CZ020;AIS;AIS2;119389610,2900000;19602557,0500000007;138992167,3400000036
2012;CZ020;AIS;AIS3;426883171,9400000;123700572,5600000024;550583744,5000000000
2012;CZ020;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2012;CZ020;AIS;AIS5;240924176,0398000;40559797,5140800029;281483973,5538799763
2012;CZ020;HC;HC;1721977273,9204330;342705493,6767820120;2064682767,5972151756
2012;CZ020;INFR;INFR;5286397322,7187481;2212686850,8319721222;7499084173,5507202148
2012;CZ020;RTD;RTD;2340450103,4482899;407470527,1591100097;2747920630,6073999405
2012;CZ020;TA;TA;893102069,0812876;169109607,0916933119;1062211676,1729809046
2012;CZ031;AIS;AIS1;56531541,0000000;18843869,0000000000;75375410,0000000000
2012;CZ031;AIS;AIS2;23191475,1200000;4909922,3200000003;28101397,4399999976
2012;CZ031;AIS;AIS3;43058043,0600000;5993553,3300000001;49051596,3900000006
2012;CZ031;AIS;AIS4;978030,0000000;172592,0000000000;1150622,0000000000
2012;CZ031;AIS;AIS5;207038540,6004500;31251200,5683199987;238289741,1687700152
2012;CZ031;HC;HC;864332303,5739740;153181008,0895859897;1017513311,6635600328
2012;CZ031;INFR;INFR;4963255747,2100000;932287664,6599999666;5895543411,8699998856
2012;CZ031;RTD;RTD;376544723,6524000;67926790,8516000062;444471514,5040000081
2012;CZ031;TA;TA;345358293,7285126;60508943,3768553138;405867237,1053679585
2012;CZ032;AIS;AIS1;11610704,0000000;3870242,0000000000;15480946,0000000000
2012;CZ032;AIS;AIS2;50715870,5600000;7393654,9600000000;58109525,5199999958
2012;CZ032;AIS;AIS3;111379560,9500000;19655218,2100000009;131034779,1599999964
2012;CZ032;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2012;CZ032;AIS;AIS5;132635719,9298000;22821807,5040800013;155457527,4338800013
2012;CZ032;HC;HC;828782702,2510940;152713848,7566010058;981496551,0076949596
2012;CZ032;INFR;INFR;2274647410,8099999;972864744,4400000572;3247512155,2500000000
2012;CZ032;RTD;RTD;1109476744,3409450;202354120,5307549834;1311830864,8717000484
2012;CZ032;TA;TA;216329001,2036527;41525244,1433993131;257854245,3470519781
2012;CZ041;AIS;AIS1;525000,0000000;175000,0000000000;700000,0000000000
2012;CZ041;AIS;AIS2;60892654,0000000;11453177,0000000000;72345831,0000000000
2012;CZ041;AIS;AIS3;30922366,9800000;4502259,8799999999;35424626,8599999994
2012;CZ041;AIS;AIS4;2443771,0000000;431253,0000000000;2875024,0000000000
2012;CZ041;AIS;AIS5;123745211,6098000;18878559,9540800005;142623771,5638799965
2012;CZ041;HC;HC;488087712,1978780;84490220,3758279979;572577932,5737060308
2012;CZ041;INFR;INFR;437351804,9900000;397682221,1999999881;835034026,1900000572
2012;CZ041;RTD;RTD;83496799,2600000;14734732,0399999991;98231531,2999999970
2012;CZ041;TA;TA;187120009,3541197;43180291,8656013161;230300301,2197209895
2012;CZ042;AIS;AIS1;1506006,6000000;502002,2000000000;2008008,8000000000
2012;CZ042;AIS;AIS2;256041363,6600000;47146197,9600000009;303187561,6200000048
2012;CZ042;AIS;AIS3;231239468,3700000;43016711,3799999952;274256179,7500000000
2012;CZ042;AIS;AIS4;3688072,0000000;650833,0000000000;4338905,0000000000
2012;CZ042;AIS;AIS5;334642036,5104500;74212207,3783199936;408854243,8887699842
2012;CZ042;HC;HC;1015737708,4852611;193107571,7154400051;1208845280,2007009983
2012;CZ042;INFR;INFR;1360796406,6062522;2486684961,6420278549;3847481368,2482800484
2012;CZ042;RTD;RTD;270841215,8809250;51238596,6895750016;322079812,5705000162
2012;CZ042;TA;TA;385110520,4003707;69533996,7423503101;454644517,1427209377
2012;CZ051;AIS;AIS1;279105,4000000;93035,8000000000;372141,2000000000
2012;CZ051;AIS;AIS2;209379227,4300000;39397353,9099999964;248776581,3400000036
2012;CZ051;AIS;AIS3;60061307,8200000;8939080,1799999997;69000388,0000000000
2012;CZ051;AIS;AIS4;14465184,0000000;2552673,0000000000;17017857,0000000000
2012;CZ051;AIS;AIS5;207189359,1498000;46033298,9552640021;253222658,1050640047
2012;CZ051;HC;HC;672632393,7228581;117805078,1871230006;790437471,9099810123
2012;CZ051;INFR;INFR;1005128728,7200000;587071979,1379175186;1592200707,8579175472
2012;CZ051;RTD;RTD;637829171,8819200;114240979,4755199999;752070151,3574399948
2012;CZ051;TA;TA;222167114,8472687;35016849,3173707128;257183964,1646393836
2012;CZ052;AIS;AIS1;2100884,2400000;700297,5600000001;2801181,7999999998
2012;CZ052;AIS;AIS2;75227451,2000000;13802109,0399999991;89029560,2399999946
2012;CZ052;AIS;AIS3;115863138,0200000;19853331,5300000012;135716469,5500000119
2012;CZ052;AIS;AIS4;5048873,0200000;890976,8900000000;5939849,9100000001
2012;CZ052;AIS;AIS5;257609900,1198000;54642804,7540800050;312252704,8738799691
2012;CZ052;HC;HC;913415436,9768881;158312277,9774074852;1071727714,9542955160
2012;CZ052;INFR;INFR;1060276318,5050000;285585709,2866550088;1345862027,7916550636
2012;CZ052;RTD;RTD;546943408,1885250;93811956,7868409902;640755364,9753659964
2012;CZ052;TA;TA;365655631,1931376;60107644,4347586706;425763275,6278963089
2012;CZ053;AIS;AIS1;6651050,7600000;2217020,4399999999;8868071,1999999993
2012;CZ053;AIS;AIS2;179536591,2300000;36140750,1499999985;215677341,3799999952
2012;CZ053;AIS;AIS3;121291653,8400000;26751693,3900000006;148043347,2299999893
2012;CZ053;AIS;AIS4;3554858,0000000;627326,0000000000;4182184,0000000000
2012;CZ053;AIS;AIS5;128609959,5898000;23240688,7340800017;151850648,3238799870
2012;CZ053;HC;HC;763546422,4002200;134190221,0298864990;897736643,4301065207
2012;CZ053;INFR;INFR;1603181354,5748451;320763277,1637809873;1923944631,7386260033
2012;CZ053;RTD;RTD;307233298,2640800;61988773,3436599970;369222071,6077399850
2012;CZ053;TA;TA;432652354,0020797;79326122,5875850320;511978476,5896646976
2012;CZ063;AIS;AIS1;6466234,0000000;2155413,0000000000;8621647,0000000000
2012;CZ063;AIS;AIS2;134973072,2400000;26459557,3399999999;161432629,5800000131
2012;CZ063;AIS;AIS3;85512743,5000000;13740476,5000000000;99253220,0000000000
2012;CZ063;AIS;AIS4;2939916,0000000;518809,0000000000;3458725,0000000000
2012;CZ063;AIS;AIS5;175046295,4498000;49258432,6140800044;224304728,0638799965
2012;CZ063;HC;HC;641519494,7803260;123017879,9938839972;764537374,7742099762
2012;CZ063;INFR;INFR;1241055498,2400000;245390037,6299999952;1486445535,8700001240
2012;CZ063;RTD;RTD;411535921,5600000;62831632,6899999976;474367554,2500000000
2012;CZ063;TA;TA;410107787,5176777;347073938,2114803791;757181725,7291580439
2012;CZ064;AIS;AIS1;4032695,0000000;1344235,0000000000;5376930,0000000000
2012;CZ064;AIS;AIS2;329654986,1100000;59850989,2100000009;389505975,3199999928
2012;CZ064;AIS;AIS3;169757204,5200000;30665578,0000000000;200422782,5200000107
2012;CZ064;AIS;AIS4;28906959,0000000;5101225,0000000000;34008184,0000000000
2012;CZ064;AIS;AIS5;582791473,5004500;131598969,1283199936;714390442,6287699938
2012;CZ064;HC;HC;2870278189,5948148;508159362,3367350101;3378437551,9315500259
2012;CZ064;INFR;INFR;2508746595,6199999;463187807,5600000024;2971934403,1800003052
2012;CZ064;RTD;RTD;3707786430,6348600;672662548,4967399836;4380448979,1316003799
2012;CZ064;TA;TA;742818768,5836437;171522165,1701273024;914340933,7537709475
2012;CZ071;AIS;AIS1;567192,0000000;189064,5000000000;756256,5000000000
2012;CZ071;AIS;AIS2;214266046,8000000;39161296,8200000003;253427343,6200000048
2012;CZ071;AIS;AIS3;172803351,8800000;44833354,9399999976;217636706,8199999928
2012;CZ071;AIS;AIS4;909313,0000000;160467,0000000000;1069780,0000000000
2012;CZ071;AIS;AIS5;195034144,1898000;33260048,8940799981;228294193,0838800073
2012;CZ071;HC;HC;1557309986,7792830;282580142,0092604756;1839890128,7885434628
2012;CZ071;INFR;INFR;2198591056,2615547;500903315,2807745337;2699494371,5423293114
2012;CZ071;RTD;RTD;1232759057,1511750;217325111,9510300159;1450084169,1022050381
2012;CZ071;TA;TA;339211926,5703197;56968886,7347312048;396180813,3050508499
2012;CZ072;AIS;AIS1;1631751,0000000;543919,5000000000;2175670,5000000000
2012;CZ072;AIS;AIS2;258490109,0800000;53389643,7599999979;311879752,8399999738
2012;CZ072;AIS;AIS3;98327043,0600000;20758407,4400000013;119085450,5000000000
2012;CZ072;AIS;AIS4;19101703,0000000;3370878,0000000000;22472581,0000000000
2012;CZ072;AIS;AIS5;162367795,5098000;32745549,2340800017;195113344,7438800037
2012;CZ072;HC;HC;1120914016,6534071;207433904,8568589985;1328347921,5102660656
2012;CZ072;INFR;INFR;1284241494,3150001;327971729,1644999981;1612213223,4795000553
2012;CZ072;RTD;RTD;638320634,4019200;114328426,8132800013;752649061,2151999474
2012;CZ072;TA;TA;359749738,4662006;76896609,4586763084;436646347,9248769879
2012;CZ080;AIS;AIS1;3034210,0000000;1011405,0000000000;4045615,0000000000
2012;CZ080;AIS;AIS2;507098518,2300000;87820914,4399999976;594919432,6699999571
2012;CZ080;AIS;AIS3;226266385,5000000;42672000,0000000000;268938385,5000000000
2012;CZ080;AIS;AIS4;96844022,8600000;17015852,2199999988;113859875,0799999982
2012;CZ080;AIS;AIS5;415096837,9604500;111798863,6989020109;526895701,6593520045
2012;CZ080;HC;HC;2148752573,4130731;391202624,5729324818;2539955197,9860057831
2012;CZ080;INFR;INFR;4701630030,6485996;1179700399,5682573318;5881330430,2168579102
2012;CZ080;RTD;RTD;1413655013,2949600;260201615,3896600008;1673856628,6846199036
2012;CZ080;TA;TA;1084433880,8344116;163605399,7399485111;1248039280,5743601322
2012;PL127;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2012;PL127;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2012;PL127;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2012;PL127;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2012;PL127;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2012;PL127;HC;HC;0,0000000;0,0000000000;0,0000000000
2012;PL127;INFR;INFR;0,0000000;0,0000000000;0,0000000000
2012;PL127;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2012;PL127;TA;TA;0,0000000;64099,7300000000;64099,7300000000
2012;PL225;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2012;PL225;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2012;PL225;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2012;PL225;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2012;PL225;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2012;PL225;HC;HC;0,0000000;381202,0454990001;381202,0454990001
2012;PL225;INFR;INFR;0,0000000;950986,1158636000;950986,1158636000
2012;PL225;RTD;RTD;0,0000000;4859,9905200000;4859,9905200000
2012;PL225;TA;TA;0,0000000;9833813,8993868008;9833813,8993868008
2012;PL226;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2012;PL226;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2012;PL226;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2012;PL226;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2012;PL226;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2012;PL226;HC;HC;0,0000000;0,0000000000;0,0000000000
2012;PL226;INFR;INFR;0,0000000;356637,0082560000;356637,0082560000
2012;PL226;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2012;PL226;TA;TA;0,0000000;37621,8480340000;37621,8480340000
2012;PL227;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2012;PL227;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2012;PL227;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2012;PL227;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2012;PL227;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2012;PL227;HC;HC;0,0000000;10909,7493030000;10909,7493030000
2012;PL227;INFR;INFR;0,0000000;4678529,0905350000;4678529,0905350000
2012;PL227;RTD;RTD;0,0000000;4859,9905200000;4859,9905200000
2012;PL227;TA;TA;0,0000000;1914925,7292690000;1914925,7292690000
2012;PL511;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2012;PL511;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2012;PL511;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2012;PL511;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2012;PL511;AIS;AIS5;0,0000000;18156,6188160000;18156,6188160000
2012;PL511;HC;HC;0,0000000;58960,1731205000;58960,1731205000
2012;PL511;INFR;INFR;0,0000000;22291696,6065394990;22291696,6065394990
2012;PL511;RTD;RTD;0,0000000;826011,8101490000;826011,8101490000
2012;PL511;TA;TA;0,0000000;9448112,5310100671;9448112,5310100671
2012;PL514;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2012;PL514;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2012;PL514;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2012;PL514;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2012;PL514;AIS;AIS5;0,0000000;0,0000000000;0,0000000000
2012;PL514;HC;HC;0,0000000;0,0000000000;0,0000000000
2012;PL514;INFR;INFR;0,0000000;0,0000000000;0,0000000000
2012;PL514;RTD;RTD;0,0000000;0,0000000000;0,0000000000
2012;PL514;TA;TA;0,0000000;471235,3991200000;471235,3991200000
2012;PL520;AIS;AIS1;0,0000000;0,0000000000;0,0000000000
2012;PL520;AIS;AIS2;0,0000000;0,0000000000;0,0000000000
2012;PL520;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2012;PL520;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2012;PL520;AIS;AIS5;0,0000000;13898,9394180000;13898,9394180000
2012;PL520;HC;HC;0,0000000;218606,0633875000;218606,0633875000
2012;PL520;INFR;INFR;0,0000000;1735987,0494204999;1735987,0494204999
2012;PL520;RTD;RTD;0,0000000;9719,9810400000;9719,9810400000
2012;PL520;TA;TA;0,0000000;3925808,0452205716;3925808,0452205716
2013;CZ010;AIS;AIS1;6788348,0000000;2262784,0000000000;9051132,0000000000
2013;CZ010;AIS;AIS2;715033,6000000;126182,4000000000;841216,0000000001
2013;CZ010;AIS;AIS3;0,0000000;0,0000000000;0,0000000000
2013;CZ010;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;CZ010;AIS;AIS5;96459769,8250000;17528575,1750000007;113988345,0000000000
2013;CZ010;HC;HC;1452337451,7362609;256276780,4355349839;1708614232,1717960835
2013;CZ010;INFR;INFR;767169703,1780000;124259341,5680000037;891429044,7460000515
2013;CZ010;RTD;RTD;246708308,6700000;69008853,0499999970;315717161,7199999690
2013;CZ010;TA;TA;4394225079,7922297;763179729,7227075100;5157404809,5149374008
2013;CZ020;AIS;AIS1;3443222,0000000;1147743,0000000000;4590965,0000000000
2013;CZ020;AIS;AIS2;146768265,9000000;29952482,0300000012;176720747,9300000072
2013;CZ020;AIS;AIS3;314231466,6600000;77595035,5200000107;391826502,1800000072
2013;CZ020;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;CZ020;AIS;AIS5;160199482,1000000;31747197,8799999990;191946679,9800000191
2013;CZ020;HC;HC;1884299648,6172588;338752112,5656319857;2223051761,1828908920
2013;CZ020;INFR;INFR;4142919536,2436881;1415568414,8079919815;5558487951,0516796112
2013;CZ020;RTD;RTD;2296972573,5639482;413124611,0741299987;2710097184,6380782127
2013;CZ020;TA;TA;971333602,3096184;173469150,8729133308;1144802753,1825318336
2013;CZ031;AIS;AIS1;13347414,0000000;4449148,0000000000;17796562,0000000000
2013;CZ031;AIS;AIS2;43315374,0000000;7917533,0000000000;51232907,0000000000
2013;CZ031;AIS;AIS3;84096241,0000000;16106729,5000000000;100202970,5000000000
2013;CZ031;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;CZ031;AIS;AIS5;177308230,1000000;39691442,3299999982;216999672,4300000072
2013;CZ031;HC;HC;798155069,5088310;138021845,7375259995;936176915,2463568449
2013;CZ031;INFR;INFR;1820253094,3699999;2240155694,5000000000;4060408788,8699998856
2013;CZ031;RTD;RTD;707357341,7936430;125875394,2771559954;833232736,0707989931
2013;CZ031;TA;TA;398496063,6300384;68399382,6901463419;466895446,3201847672
2013;CZ032;AIS;AIS1;4166170,0000000;1388726,0000000000;5554896,0000000000
2013;CZ032;AIS;AIS2;76447053,1500000;15469819,0700000003;91916872,2199999988
2013;CZ032;AIS;AIS3;138524489,9900000;23754710,8399999999;162279200,8299999833
2013;CZ032;AIS;AIS4;0,0000000;0,0000000000;0,0000000000
2013;CZ032;AIS;AIS5;133459805,4500000;24121215,4400000013;157581020,8900000155
2013;CZ032;HC;HC;879980334,1153129;155170739,2137839794;1035151073,3290969133
2013;CZ032;INFR;INFR;2899837996,9759998;938633386,6039999723;3838471383,5799999237
2013;CZ032;RTD;RTD;876426588,9198669;157803558,2270950079;1034230147,1469620466
