dt_zop_rok;quest_class;hermin_class;source;tc_id;eu20_id;fin_vyuct_czv;fin_vyuct_eu;fin_vyuct_sr;fin_vyuct_sf;fin_vyuct_kraj;fin_vyuct_obec;fin_vyuct_jine_nar_ver;fin_vyuct_soukr;fin_vyuct_narodni_verejne;fin_vyuct_narodni
2017;RD;RD;mssf;TC01;EU2020_2;5435636982,3199996948;2963352959,5199999809;194059153,49000000954;0;7,000000000000000;0,0000000000000000;0,000000000000000;2271150088,55000019073;199608191,0800000131130218505859375000000000000000;2472284022,80000019073
2017;RD;RD;prv;NA;NA;186666652,0000000000;92399992,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;94266660,00000000000
2017;TA;TA;mssf;TC02;NA;218943432,0600000024;97494062,3700000048;161802,01000000001;0;0,000000000000000;14,0000000000000000;0,000000000000000;120963963,65000000596;-0,0000000029103830456733703613281250000000;121449369,69000001252
2017;TA;TA;mssf;TC06;NA;67932791,6099999994;57742872,7800000012;6565762,33000000007;0;2,000000000000000;3,0000000000000000;0,000000000000000;2491407,51000000024;3012054,9400000008754432201385498046875000000000;10189918,83000000007
2017;TA;TA;mssf;TC08;EU2020_1;3040260,1058277171;2762471,4450382711;152198,35506878677;0;0,000000000000000;0,1325999996198744;0,000000000000000;113553,01367016663;0,0000000000908039510250091583753647970739;277788,66078944603
2017;TA;TA;mssf;TC09;EU2020_5;149376261,5241582394;141791468,6735048890;114460,76368645612;0;0,000000000000000;0,1495999995711403;0,000000000000000;7456751,55234582908;-0,0000000005378387868404388551811466882954;7584792,85065335315
2017;TA;TA;mssf;TC09;NA;238988791,8599999845;203140473,0500000119;9883378,83000000007;0;4,000000000000000;0,0000000000000000;0,000000000000000;17419381,74000000209;-0,0000000037252902984619140625000000000000;35848318,80999998748
2017;TA;TA;mssf;TC11;NA;286942135,1171290278;233119781,7036892474;45952116,99120257795;0;13,000000000000000;112,0577999998343017;12,000000000000000;4099905,58749725204;11418840,1699999962002038955688476562500000000000;53822353,41343978792
2017;TA;TA;mssf;TC12;NA;2948816836,6999998093;2457490613,9000000954;418333680,31000000238;0;5,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;491326222,80000001192
2017;TA;TA;mssf;NA;NA;0,0000000000;0,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;0,00000000000
2017;TA;TA;prv;NA;NA;138325362,0000000000;68471013,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;69854349,00000000000
2017;NA;NA;mssf;NA;NA;0,0000000000;0,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;0,00000000000
2018;AIS;AIS1;mssf;TC04;EU2020_3;45484795,2999999970;18852861,7600000016;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;26631933,53999999911;-0,0000000004656612873077392578125000000000;26631933,53999999911
2018;AIS;AIS1;prv;NA;NA;3409542653,5088877678;1687761983,7187922001;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;1721780669,79009556770
2018;AIS;AIS2;mssf;TC01;EU2020_2;210173426,3000000119;104488526,5100000054;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;105684899,79000000656;-0,0000000017171259969472885131835937500000;105684899,79000000656
2018;AIS;AIS2;mssf;TC02;NA;69067668,0000000000;17266917,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;51800751,00000000000;0,0000000000000000000000000000000000000000;51800751,00000000000
2018;AIS;AIS2;mssf;TC03;NA;5817102517,0500001907;2428845760,0900001526;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;3388256756,96000003815;0,0000000230213572649518027901649475097656;3388256756,96000003815
2018;AIS;AIS2;mssf;TC04;EU2020_3;2333949425,7300000191;849841721,5000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;1484107704,23000001907;-0,0000000221189111471176147460937500000000;1484107704,23000001907
2018;AIS;AIS2;mssf;TC09;EU2020_5;3999976,0000000000;1999988,0000000000;0,00000000000;0;1,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;1999988,00000000000
2018;AIS;AIS3;mssf;TC01;EU2020_2;12260819,1400000006;6614949,8200000003;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;5645869,32000000030;-0,0000000000582076609134674072265625000000;5645869,32000000030
2018;AIS;AIS3;mssf;TC03;NA;467112104,5899999738;208947781,2400000095;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;258164323,34999999404;0,0000000001455191522836685180664062500000;258164323,34999999404
2018;AIS;AIS3;mssf;TC04;EU2020_3;164118786,3300000131;63252132,8400000036;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;100866653,48999999464;0,0000000003492459654808044433593750000000;100866653,48999999464
2018;AIS;AIS4;mssf;TC01;EU2020_2;6758745,2199999997;3340744,2100000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;3418001,01000000024;-0,0000000001164153218269348144531250000000;3418001,01000000024
2018;AIS;AIS4;mssf;TC02;NA;1951549008,6900000572;744269651,2300000191;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;1207279357,46000003815;0,0000000010913936421275138854980468750000;1207279357,46000003815
2018;AIS;AIS4;mssf;TC03;NA;92203573,0300000012;41852117,1199999973;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;50351455,91000000387;-0,0000000005675246939063072204589843750000;50351455,90999999642
2018;AIS;AIS4;mssf;TC04;EU2020_3;319596810,4800000191;146106531,5500000119;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;173490278,93000000715;-0,0000000013387762010097503662109375000000;173490278,93000000715
2018;AIS;AIS4;mssf;TC09;EU2020_5;503592,2900000000;251796,1400000000;0,00000000000;0;1,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;251796,14999999997
